0:00	0	0	0	0
1:00	0	0	0	0
2:00	0	0	0	0
3:00	0	0	0	0
4:00	0	0	0	0
5:00	0	0	0	0
6:00	0	0	0	0
7:00	0	0	101	36
8:00	0	13	107	22
9:00	5	0	74	22
10:00	0	1	17	0
11:00	0	21	69	0
12:00	14	0	57	20
13:00	9	16	179	32
14:00	7	15	136	13
15:00	11	29	116	55
16:00	72	18	149	64
17:00	14	66	252	0
18:00	42	43	213	41
19:00	21	87	246	0
20:00	0	0	169	0
21:00	0	0	0	0
22:00	0	0	0	0
23:00	0	0	0	0
