0:00	0	0	0	0
1:00	0	0	0	0
2:00	0	0	0	0
3:00	0	0	0	0
4:00	0	0	0	0
5:00	0	0	0	0
6:00	0	0	0	0
7:00	0	11	51	78
8:00	0	56	49	65
9:00	0	75	84	34
10:00	0	51	56	40
11:00	0	131	81	55
12:00	0	212	106	0
13:00	0	40	202	0
14:00	0	33	0	21
15:00	0	7	199	24
16:00	0	364	448	52
17:00	0	342	371	30
18:00	5	145	58	1
19:00	0	0	0	0
20:00	0	0	0	0
21:00	0	0	0	0
22:00	0	0	0	0
23:00	0	0	0	0
