0:00	0	0	0	0
1:00	0	0	0	0
2:00	0	0	0	0
3:00	0	0	0	0
4:00	0	0	0	0
5:00	0	0	0	0
6:00	0	0	0	0
7:00	202	15	15	0
8:00	79	0	0	0
9:00	57	0	0	0
10:00	63	19	0	0
11:00	37	44	0	0
12:00	107	71	0	0
13:00	80	0	5	0
14:00	108	0	11	0
15:00	148	16	16	0
16:00	246	0	11	0
17:00	124	0	0	0
18:00	27	7	0	0
19:00	3	0	0	0
20:00	0	0	0	0
21:00	0	0	0	0
22:00	0	0	0	0
23:00	0	0	0	0
